"","n","err","class"
"1351199",1351199,0.000491044076682155,3
"1352113",1352113,0.000562482892905044,3
"1353260",1353260,0.000571409241173468,3
"1354043",1354043,0.000519881638216472,3
"1355488",1355488,0.000506308974882755,3
"1356453",1356453,0.000525276990760065,3
"1356473",1356473,0.000525139760357534,3
"1358780",1358780,0.000511525815597247,3
"1360380",1360380,0.000478736095600991,3
"1360550",1360550,0.000484864367770349,3
"1360819",1360819,0.000440057021332225,3
"1361171",1361171,0.000370676855710763,3
"1361960",1361960,0.000380658031534011,3
"1362139",1362139,0.000423843151893043,3
"1362365",1362365,0.00039612341113777,3
"1362882",1362882,0.000431188336796297,3
"1363344",1363344,0.000462964524017851,3
"1364449",1364449,0.000626195461833045,3
"1364567",1364567,0.000612306726399588,3
"1364933",1364933,0.000670788652126932,3
"1366127",1366127,0.000587067659473374,3
"1366851",1366851,0.000615463349178935,3
"1367881",1367881,0.000659111637277118,3
"1367964",1367964,0.000656365014230195,3
"1369362",1369362,0.000575791400366423,3
"1369991",1369991,0.0005649832049361,3
"1370377",1370377,0.000594176321041817,3
"1370717",1370717,0.000548462265483413,3
"1371475",1371475,0.000624252025033036,3
"1372221",1372221,0.000744826402902768,3
"1372721",1372721,0.000698031331862928,3
"1373474",1373474,0.000647367592648639,3
"1373490",1373490,0.000650144459114656,3
"1373577",1373577,0.000630062953705202,3
"1373751",1373751,0.000633200039597997,3
"1374833",1374833,0.000682025996925894,3
"1375616",1375616,0.000696094167045936,3
"1376066",1376066,0.000664181497019544,3
"1377749",1377749,0.000636094920636752,3
"1378306",1378306,0.000612871583102186,3
"1379406",1379406,0.000598193710436868,3
"1379748",1379748,0.000623167970684178,3
"1380933",1380933,0.000719176418250324,3
"1381708",1381708,0.000731781749070788,3
"1382056",1382056,0.000659100028866783,3
"1382479",1382479,0.000675569874179801,3
"1382591",1382591,0.000673369870922353,3
"1383429",1383429,0.000740724579864786,3
"1385025",1385025,0.000804180532582833,3
"1386046",1386046,0.000817858024085919,3
"1386120",1386120,0.000807334077471167,3
"1387287",1387287,0.000901440900713824,3
"1387625",1387625,0.000936227142640892,3
"1387955",1387955,0.000991049054897146,3
"1388573",1388573,0.00100240382718007,3
"1389678",1389678,0.00112657886552064,3
"1390031",1390031,0.00110766144211567,3
"1390737",1390737,0.00100570984583026,3
"1390895",1390895,0.0010131497500491,3
"1391189",1391189,0.00104385455683098,3
"1393001",1393001,0.00115773242041061,3
"1393252",1393252,0.0012121456109383,3
"1394779",1394779,0.00118201594090056,3
"1395865",1395865,0.00119130630924708,3
"1397331",1397331,0.0012617103044846,3
"1398336",1398336,0.0011658847333209,3
"1398593",1398593,0.00115200838907497,3
"1398600",1398600,0.00114699761826224,3
"1398822",1398822,0.00116526285792755,3
"1399034",1399034,0.00112691340673932,3
"1400208",1400208,0.00118656427476501,3
"1402687",1402687,0.00128271796129324,3
"1403092",1403092,0.00132573215424728,3
"1404445",1404445,0.00138445436066168,3
"1405203",1405203,0.00140859666021272,3
"1405264",1405264,0.00142155614712756,3
"1406064",1406064,0.001422800173961,3
"1406612",1406612,0.00135681218167698,3
"1407089",1407089,0.00130617722025803,3
"1407183",1407183,0.00132381768106914,3
"1407900",1407900,0.00129966192551952,3
"1408394",1408394,0.00130034843235612,3
"1408469",1408469,0.00128925521161769,3
"1409327",1409327,0.00128453035769924,3
"1409980",1409980,0.00120745904979934,3
"1410965",1410965,0.00122507310772545,3
"1411062",1411062,0.00121946794709232,3
"1412183",1412183,0.00123188380124375,3
"1412971",1412971,0.00121367181346761,3
"1413030",1413030,0.00117186689309293,3
"1413436",1413436,0.00115778713852315,3
"1416130",1416130,0.00123407061837282,3
"1416899",1416899,0.00125731675374145,3
"1416954",1416954,0.00124643394455115,3
"1418028",1418028,0.00118711151942648,3
"1418806",1418806,0.00121098725127645,3
"1418894",1418894,0.0011838212498923,3
"1420261",1420261,0.00111351059108346,3
"1422334",1422334,0.00113184204499796,3
"1422494",1422494,0.00115859960412524,3
"1423117",1423117,0.00118001874758255,3
"1423277",1423277,0.00116497015930959,3
"1423339",1423339,0.00116314405917619,3
"1424095",1424095,0.00120937092294492,3
"1424595",1424595,0.00122673779138498,3
"1425276",1425276,0.00119344177720464,3
"1425735",1425735,0.00119787779162457,3
"1426307",1426307,0.00127588000499257,3
"1426846",1426846,0.00125888136742565,3
"1426991",1426991,0.00119187208195135,3
"1427139",1427139,0.00119917231869367,3
"1429755",1429755,0.00127380884262164,3
"1430077",1430077,0.00137412666071644,3
"1431305",1431305,0.00138064856570008,3
"1431344",1431344,0.00138106416608266,3
"1431481",1431481,0.00139601766098863,3
"1431607",1431607,0.00146020568187639,3
"1432021",1432021,0.00153753758849962,3
"1432681",1432681,0.00147743457541337,3
"1433158",1433158,0.00144151315020715,3
"1433493",1433493,0.001435666571578,3
"1434683",1434683,0.00151700793147838,3
"1435044",1435044,0.0015137263399797,3
"1435165",1435165,0.00149835432361435,3
"1436343",1436343,0.00143609519040483,3
"1436614",1436614,0.00148177543135476,3
"1436698",1436698,0.00146461705810989,3
"1436815",1436815,0.0014865484211137,3
"1437091",1437091,0.0014528482650221,3
"1440388",1440388,0.00130761623524911,3
"1440518",1440518,0.0012929437139836,3
"1441761",1441761,0.00119281938012196,3
"1442669",1442669,0.00113294958495069,3
"1444248",1444248,0.00112965886952362,3
"1444763",1444763,0.00115699913183317,3
"1444833",1444833,0.00114965716128919,3
"1444860",1444860,0.00114466935310055,3
"1444975",1444975,0.00114044943382622,3
"1445264",1445264,0.00113915110706528,3
"1445892",1445892,0.00106765894341237,3
"1446058",1446058,0.00110354317963233,3
"1446636",1446636,0.0011420750221768,3
"1447326",1447326,0.00104146311017191,3
"1447637",1447637,0.000956502231796382,3
"1449281",1449281,0.000935879965279053,3
"1450141",1450141,0.000964293306128841,3
"1450537",1450537,0.00102586696253993,3
"1451276",1451276,0.00104887552622592,3
"1451710",1451710,0.000954442155292493,3
"1451725",1451725,0.000950927620149533,3
"1451810",1451810,0.000953771500595688,3
"1452311",1452311,0.000970205721561376,3
"1452462",1452462,0.000934387421293419,3
"1453498",1453498,0.000827896614777709,3
"1453502",1453502,0.000825142362230065,3
"1453691",1453691,0.000838212394469286,3
"1454007",1454007,0.000811579862259984,3
"1454502",1454502,0.000750388863657621,3
"1454519",1454519,0.000752321873534603,3
"1454741",1454741,0.000735876710158001,3
"1455863",1455863,0.000768030396575779,3
"1457106",1457106,0.00063539503376116,3
"1457151",1457151,0.000638505416785014,3
"1457417",1457417,0.000653108871058947,3
"1457846",1457846,0.000596618713569718,3
"1458829",1458829,0.000486341433828126,3
"1458960",1458960,0.00049841781755514,3
"1459173",1459173,0.000528990249787239,3
"1459382",1459382,0.000528335987352888,3
"1459432",1459432,0.00052801700963469,3
"1459660",1459660,0.000521130152672215,3
"1459803",1459803,0.000545342107452788,3
"1460930",1460930,0.000587675943904097,3
"1461146",1461146,0.000541517472078756,3
"1461570",1461570,0.000515754315042446,3
"1462357",1462357,0.00049922744452401,3
"1462616",1462616,0.000471153512840135,3
"1463240",1463240,0.000389982333410079,3
"1463322",1463322,0.000374566102437533,3
"1463516",1463516,0.000384188870018193,3
"1463720",1463720,0.00041406212311368,3
"1463950",1463950,0.000419388152117409,3
"1465109",1465109,0.000399254655402443,3
"1465120",1465120,0.000398509178104254,3
"1465909",1465909,0.000387482210001718,3
"1466101",1466101,0.000364646438829042,3
"1467749",1467749,0.000227413891277004,3
"1468051",1468051,0.000183698513169079,3
"1469697",1469697,0.000257287257178385,3
"1470145",1470145,0.000269365729780429,3
"1470329",1470329,0.000238570533694306,3
"1470356",1470356,0.000240427290086427,3
"1470962",1470962,0.000252882759017032,3
"1471363",1471363,0.000263220163381823,3
"1471501",1471501,0.000290663489246906,3
"1471592",1471592,0.000282693192071221,3
"1471997",1471997,0.000216227724016356,3
"1473163",1473163,0.000104140919485775,3
"1473454",1473454,0.000108440366942618,3
"1473522",1473522,9.59217323820784e-05,3
"1473580",1473580,7.67378203077404e-05,3
"1474081",1474081,5.81137761748763e-06,3
"1474133",1474133,4.15656649688723e-06,3
"1474449",1474449,1.52053432853151e-05,3
"1474820",1474820,8.80093772864364e-06,3
"1476497",1476497,1.42567687735177e-05,3
"1477470",1477470,1.98689032083793e-05,3
"1478045",1478045,6.67417332045417e-05,3
"1479542",1479542,2.63007808137446e-05,3
"1479562",1479562,4.62799128098029e-05,3
"1479655",1479655,5.04143069681743e-05,3
"1479944",1479944,9.17323744905825e-06,3
"1480649",1480649,3.85268377229115e-05,3
"1480935",1480935,6.43109057434766e-05,3
"1481403",1481403,3.89625159355205e-05,3
"1481471",1481471,1.79533767277987e-05,3
"1482886",1482886,4.97117302988588e-05,3
"1483427",1483427,9.36562972085872e-05,3
"1483887",1483887,0.00011638933531505,3
"1485060",1485060,0.000178633326931472,3
"1485390",1485390,0.000173871611512332,3
"1485401",1485401,0.00016125653525095,3
"1485796",1485796,0.00021358310256167,3
"1486722",1486722,0.000242921721999361,3
"1486786",1486786,0.000239289192701698,3
"1487910",1487910,0.000228421974399216,3
"1488031",1488031,0.000203138570564759,3
"1489472",1489472,0.0001255911680646,3
"1489548",1489548,0.000110062077394888,3
"1490432",1490432,0.000131166957288913,3
"1491833",1491833,0.00014659997084512,3
"1492451",1492451,0.000195338325140809,3
"1492904",1492904,0.000173377626221178,3
"1492964",1492964,0.00017372360156295,3
"1493110",1493110,0.000165271301814123,3
"1494442",1494442,0.000267135853590722,3
"1494973",1494973,0.000197889621272504,3
"1495091",1495091,0.000183981541828929,3
"1496804",1496804,5.67415318020703e-05,3
"1497311",1497311,7.75699923868184e-05,3
"1498137",1498137,8.63390988309921e-05,3
"1498794",1498794,5.07152392991278e-05,3
"1498855",1498855,6.9533943769227e-05,3
